Id,DateCreated,DateUpdated,DateClosed,RequestType,ImageUrl,Address,AdditionalData,Status,InitialBoundaryName,AssignedTo,VendorTicketId,Location,New Georeferenced Column,Device type
2322562,10/08/2021 03:23:28 PM,10/13/2021 04:36:45 PM,10/13/2021 04:35:42 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2322562&imagesize=,"1005 300 W, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Duplicate,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Dillon Hase,,"1005 300 W, Salt Lake City, UT 84101","(40.7470351, -111.899564)",Android
2102398,06/18/2021 09:04:54 PM,06/29/2021 12:29:01 PM,06/29/2021 12:27:57 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2102398&imagesize=,"1829 State St, Salt Lake City, UT 84115",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Liberty-Wells",Dillon Hase,,"1829 State St, Salt Lake City, UT 84115","(40.7302636, -111.8874827)",Android
2335567,10/16/2021 04:40:38 PM,10/18/2021 08:52:48 AM,,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2335567&imagesize=,"925 N Cornell St, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,In Process,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 1;Rose Park",Dillon Hase,,"925 N Cornell St, Salt Lake City, UT 84116","(40.7893473, -111.9357926)",Apple
2334791,10/15/2021 02:59:46 PM,10/15/2021 03:42:51 PM,,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2334791&imagesize=,"645 S 200 E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,In Process,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",Dillon Hase,,"645 S 200 E, Salt Lake City, UT 84111","(40.7550092, -111.8848518)",Android
2223970,08/18/2021 07:12:16 PM,10/08/2021 01:08:11 PM,10/08/2021 01:07:06 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2223970&imagesize=,"1084 S W Temple, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 5;Ball Park",Dillon Hase,,"1084 S W Temple, Salt Lake City, UT 84101","(40.7448152, -111.8942372)",Android
2350178,10/25/2021 02:10:20 PM,10/26/2021 12:15:24 PM,,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2350178&imagesize=,"1465 S 300 W, Salt Lake City, UT 84115",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,In Process,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Dillon Hase,,"1465 S 300 W, Salt Lake City, UT 84115","(40.7375729, -111.8988026)",Apple
2235873,08/24/2021 07:53:28 PM,10/08/2021 01:13:52 PM,10/08/2021 01:12:47 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2235873&imagesize=,"1596 W 500 N, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 1;Fairpark",Dillon Hase,,"1596 W 500 N, Salt Lake City, UT 84116","(40.7810009, -111.936323)",Android
2328428,10/12/2021 04:32:30 PM,10/13/2021 06:25:25 PM,10/13/2021 06:24:21 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2328428&imagesize=,"1200 Driggs Ave, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Duplicate,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 7;Sugar House",Dillon Hase,,"1200 Driggs Ave, Salt Lake City, UT 84106","(40.7193435, -111.8567672)",Android
2079174,06/08/2021 04:53:35 PM,06/23/2021 04:34:56 PM,06/23/2021 04:33:50 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2079174&imagesize=,"900 E / 2100 S (SB), Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 7;Sugar House",Dillon Hase,,"900 E / 2100 S (SB), Salt Lake City, UT 84106","(40.7246429, -111.8655289)",Apple
2284179,09/18/2021 09:19:48 AM,10/08/2021 01:56:04 PM,10/08/2021 01:54:58 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2284179&imagesize=,"1700 S 900 W, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Glendale",Dillon Hase,,"1700 S 900 W, Salt Lake City, UT 84104","(40.7335956, -111.9239358)",Apple
2256474,09/03/2021 08:10:03 AM,10/08/2021 01:24:54 PM,10/08/2021 01:23:43 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2256474&imagesize=,"254 W Fayette Ave, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Dillon Hase,,"254 W Fayette Ave, Salt Lake City, UT 84101","(40.7480436, -111.8990753)",Android
2300691,09/27/2021 04:13:26 PM,10/01/2021 08:58:19 AM,10/01/2021 08:57:08 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2300691&imagesize=,"707 S 400 E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",Dillon Hase,,"707 S 400 E, Salt Lake City, UT 84111","(40.753471, -111.8794309)",Apple
2015370,05/10/2021 02:57:24 PM,06/07/2021 12:22:07 PM,06/07/2021 12:20:53 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2015370&imagesize=,"426 W 600 S, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Downtown",Dillon Hase,,"426 W 600 S, Salt Lake City, UT 84101","(40.7562925, -111.9033132)",Console
2199394,08/07/2021 07:42:33 PM,10/08/2021 01:01:44 PM,10/08/2021 01:00:41 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2199394&imagesize=,"Og-woi People’s Orchard & Garden, County Mile Marker 40 on, Jordan River Parkway Trail, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 1;Jordan Meadows",Dillon Hase,,"Og-woi People’s Orchard & Garden, County Mile Marker 40 on, Jordan River Parkway Trail, Salt Lake City, UT 84116","(40.7779152, -111.9357792)",Android
2122807,06/29/2021 03:49:18 PM,07/06/2021 02:00:47 PM,07/06/2021 01:59:41 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2122807&imagesize=,"1510 Gustin Rd W, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Glendale",Dillon Hase,,"1510 Gustin Rd W, Salt Lake City, UT 84104","(40.7382009, -111.9824767)",Apple
2319648,10/07/2021 11:39:03 AM,10/13/2021 06:13:16 PM,10/13/2021 06:12:09 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2319648&imagesize=,"645 S 200 E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",Dillon Hase,,"645 S 200 E, Salt Lake City, UT 84111","(40.7550092, -111.8848518)",Html5
2240131,08/26/2021 11:28:47 AM,10/08/2021 01:17:57 PM,10/08/2021 01:16:53 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2240131&imagesize=,"180 S 200 E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",Dillon Hase,,"180 S 200 E, Salt Lake City, UT 84111","(40.7652976, -111.8852794)",Android
2079407,06/08/2021 09:21:31 PM,06/23/2021 04:37:11 PM,06/23/2021 04:35:56 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2079407&imagesize=,"977 300 N, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Fairpark",Dillon Hase,,"977 300 N, Salt Lake City, UT 84116","(40.7755698, -111.9196165)",Android
2345566,10/22/2021 08:00:56 AM,10/22/2021 10:58:01 AM,,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2345566&imagesize=,"Liberty Park, 600 900 S, Salt Lake City, UT 84105",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,In Process,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 5;Central City/Liberty-Wells",Dillon Hase,,"Liberty Park, 600 900 S, Salt Lake City, UT 84105","(40.7443331, -111.8741166)",Html5
2089818,06/14/2021 07:26:26 AM,06/29/2021 11:51:49 AM,06/29/2021 11:50:44 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2089818&imagesize=,"121 Downington Ave S, Salt Lake City, UT 84115",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Liberty-Wells",Dillon Hase,,"121 Downington Ave S, Salt Lake City, UT 84115","(40.731051, -111.8872693)",Html5
2283281,09/17/2021 01:00:20 PM,09/23/2021 06:34:50 PM,09/23/2021 06:33:38 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2283281&imagesize=,"140 Mead Ave S, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Duplicate,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Dillon Hase,,"140 Mead Ave S, Salt Lake City, UT 84101","(40.7473751, -111.8954971)",Apple
2236277,08/25/2021 07:33:26 AM,10/08/2021 01:13:52 PM,10/08/2021 01:12:41 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2236277&imagesize=,"2219 UT-71, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 7;Sugar House",Dillon Hase,,"2219 UT-71, Salt Lake City, UT 84106","(40.7227496, -111.8711724)",Apple
2088807,06/12/2021 10:41:22 PM,06/16/2021 03:45:57 PM,06/16/2021 03:44:51 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2088807&imagesize=,"1637 W 900 S, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Duplicate,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Poplar Grove",Dillon Hase,,"1637 W 900 S, Salt Lake City, UT 84104","(40.7502648, -111.9375642)",Html5
2047906,05/24/2021 04:43:43 PM,06/07/2021 01:40:42 PM,06/07/2021 01:39:38 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2047906&imagesize=,"1572 N Star Dr, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 1;Jordan Meadows",Dillon Hase,,"1572 N Star Dr, Salt Lake City, UT 84116","(40.7771781, -111.93461)",Apple
2326055,10/11/2021 04:16:07 PM,10/13/2021 06:27:43 PM,,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2326055&imagesize=,"965 S 200 W, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,In Process,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Dillon Hase,,"965 S 200 W, Salt Lake City, UT 84101","(40.748236, -111.896415)",Apple
2330976,10/13/2021 10:28:23 PM,10/15/2021 10:14:44 AM,,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2330976&imagesize=,"315 Post St, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,In Process,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Poplar Grove",Dillon Hase,,"315 Post St, Salt Lake City, UT 84104","(40.7623939, -111.9182771)",Html5
2132490,07/05/2021 08:49:49 PM,07/08/2021 05:45:51 PM,07/08/2021 05:44:43 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2132490&imagesize=,"1852 Edison St, Salt Lake City, UT 84115",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Duplicate,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Liberty-Wells",Dillon Hase,,"1852 Edison St, Salt Lake City, UT 84115","(40.730001, -111.8869814)",Apple
2281898,09/16/2021 06:38:43 PM,10/08/2021 01:54:55 PM,10/08/2021 01:53:48 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2281898&imagesize=,"211 cornell St W, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 1;Jordan Meadows",Dillon Hase,,"211 cornell St W, Salt Lake City, UT 84116","(40.777098, -111.9369144)",Android
2332593,10/14/2021 02:18:33 PM,10/15/2021 10:36:02 AM,,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2332593&imagesize=,"900 S 700 W, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,In Process,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Poplar Grove",Dillon Hase,,"900 S 700 W, Salt Lake City, UT 84104","(40.749706, -111.9124698)",Android
2238021,08/25/2021 02:15:02 PM,08/26/2021 01:24:00 PM,08/26/2021 01:22:57 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2238021&imagesize=,"567 Warnock Ave S, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Duplicate,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 7;Sugar House",Dillon Hase,,"567 Warnock Ave S, Salt Lake City, UT 84106","(40.7178613, -111.8753274)",Apple
2127935,07/01/2021 09:33:50 PM,08/04/2021 03:09:01 PM,08/04/2021 03:07:50 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2127935&imagesize=,"2353 Kensington Ave S, Salt Lake City, UT 84108",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 6;Bonneville Hills",Dillon Hase,,"2353 Kensington Ave S, Salt Lake City, UT 84108","(40.7364294, -111.8232089)",Html5
2137746,07/07/2021 05:49:39 PM,07/28/2021 02:52:18 PM,07/28/2021 02:51:08 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2137746&imagesize=,"1382 Major St E, Salt Lake City, UT 84115",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Dillon Hase,,"1382 Major St E, Salt Lake City, UT 84115","(40.7396522, -111.8898027)",Android
2288398,09/21/2021 08:28:45 AM,10/15/2021 11:22:09 AM,10/15/2021 11:20:51 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2288398&imagesize=,"1104 2100 S, Salt Lake City, UT 84119",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Glendale",Dillon Hase,,"1104 2100 S, Salt Lake City, UT 84119","(40.7270886, -111.923904)",Apple
2071381,06/04/2021 01:57:49 PM,06/18/2021 02:02:31 PM,06/18/2021 02:01:25 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2071381&imagesize=,"1740 Milestone Dr, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Glendale",Dillon Hase,,"1740 Milestone Dr, Salt Lake City, UT 84104","(40.7334173, -111.9646422)",Apple
2192993,08/04/2021 02:23:03 PM,10/08/2021 01:01:14 PM,10/08/2021 01:00:03 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2192993&imagesize=,"510 W 900 S, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Ball Park",Dillon Hase,,"510 W 900 S, Salt Lake City, UT 84101","(40.749889, -111.9056563)",Android
2129496,07/02/2021 01:46:50 PM,07/21/2021 01:46:35 PM,07/21/2021 01:45:33 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2129496&imagesize=,"Madsen Park, 9 N Chicago St, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 2;Poplar Grove",Dillon Hase,,"Madsen Park, 9 N Chicago St, Salt Lake City, UT 84116","(40.7698374, -111.9190455)",Android
2117071,06/26/2021 05:37:30 PM,07/09/2021 01:55:05 PM,07/09/2021 01:53:54 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2117071&imagesize=,"2050 W North Temple, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 1;Poplar Grove",Dillon Hase,,"2050 W North Temple, Salt Lake City, UT 84116","(40.7714773, -111.9496017)",Apple
2341130,10/20/2021 07:42:08 AM,10/20/2021 08:59:48 AM,,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2341130&imagesize=,"Liberty Park, 600 900 S, Salt Lake City, UT 84105",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,In Process,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 5;Central City/Liberty-Wells",Dillon Hase,,"Liberty Park, 600 900 S, Salt Lake City, UT 84105","(40.7447946, -111.8735329)",Apple
2198872,08/07/2021 09:08:30 AM,10/08/2021 01:01:59 PM,10/08/2021 01:00:48 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2198872&imagesize=,"taufer park, S 300 E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 4;Central City",Dillon Hase,,"taufer park, S 300 E, Salt Lake City, UT 84111","(40.7544917, -111.8829861)",Apple
2059531,05/29/2021 10:29:38 PM,06/18/2021 01:47:56 PM,06/18/2021 01:46:51 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2059531&imagesize=,"600 W S Temple, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Downtown",Dillon Hase,,"600 W S Temple, Salt Lake City, UT 84104","(40.7689601, -111.9087288)",Apple
2046963,05/24/2021 12:09:49 PM,06/07/2021 01:39:57 PM,06/07/2021 01:38:51 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2046963&imagesize=,"435 W 400 S, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Downtown",Dillon Hase,,"435 W 400 S, Salt Lake City, UT 84101","(40.7602897, -111.9038555)",Apple
